"Time","rskj-miner1:8080 (heap)","rskj-miner2:8080 (heap)","rskj-miner4:8080 (heap)","rskj-node1:8080 (heap)","rskj-miner1:8080-max","rskj-miner2:8080-max","rskj-miner4:8080-max","rskj-node1:8080-max"
2026-02-10 09:50:00,1.76 GiB,1.86 GiB,1.83 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:51:00,2.25 GiB,2.06 GiB,1.94 GiB,2.08 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:52:00,1.81 GiB,1.74 GiB,2.29 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:53:00,2.22 GiB,1.88 GiB,2.33 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:54:00,1.97 GiB,1.96 GiB,2.37 GiB,2.24 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:55:00,2.30 GiB,2.41 GiB,1.93 GiB,1.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:56:00,1.88 GiB,1.78 GiB,1.98 GiB,1.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:57:00,2.18 GiB,2.14 GiB,2.23 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:58:00,1.76 GiB,2.27 GiB,2.26 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 09:59:00,2.41 GiB,2.42 GiB,2.36 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:00:00,1.92 GiB,2.13 GiB,1.98 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:01:00,2.46 GiB,2.26 GiB,2.00 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:02:00,2.09 GiB,1.97 GiB,2.41 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:03:00,1.80 GiB,2.41 GiB,1.96 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:04:00,2.12 GiB,1.81 GiB,2.06 GiB,1.79 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:05:00,1.78 GiB,1.87 GiB,2.10 GiB,1.71 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:06:00,1.92 GiB,2.06 GiB,2.21 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:07:00,2.21 GiB,1.71 GiB,1.77 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:08:00,2.51 GiB,1.79 GiB,1.76 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:09:00,2.30 GiB,1.74 GiB,2.43 GiB,2.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:10:00,2.45 GiB,1.79 GiB,2.41 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:11:00,1.72 GiB,1.82 GiB,2.38 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:12:00,1.72 GiB,2.18 GiB,1.87 GiB,2.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:13:00,2.17 GiB,2.41 GiB,1.98 GiB,2.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:14:00,1.83 GiB,2.12 GiB,2.41 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:15:00,2.38 GiB,2.34 GiB,1.70 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:16:00,1.82 GiB,2.31 GiB,2.42 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:17:00,2.19 GiB,2.40 GiB,2.39 GiB,1.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:18:00,2.28 GiB,2.03 GiB,1.90 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:19:00,1.83 GiB,2.14 GiB,1.89 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:20:00,2.35 GiB,2.36 GiB,1.99 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:21:00,1.82 GiB,1.79 GiB,2.14 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:22:00,2.15 GiB,1.90 GiB,2.21 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:23:00,2.25 GiB,1.97 GiB,2.20 GiB,1.85 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:24:00,1.89 GiB,1.69 GiB,1.81 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:25:00,2.13 GiB,2.47 GiB,1.70 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:26:00,2.40 GiB,2.45 GiB,2.38 GiB,1.86 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:27:00,1.96 GiB,2.48 GiB,2.34 GiB,1.75 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:28:00,2.32 GiB,1.92 GiB,2.47 GiB,1.87 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:29:00,2.35 GiB,2.20 GiB,1.87 GiB,1.94 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:30:00,2.07 GiB,1.81 GiB,2.21 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:31:00,2.49 GiB,2.15 GiB,2.45 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:32:00,1.98 GiB,2.13 GiB,2.38 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:33:00,2.35 GiB,1.80 GiB,1.96 GiB,2.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:34:00,2.11 GiB,2.33 GiB,2.42 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:35:00,2.40 GiB,2.42 GiB,2.38 GiB,1.82 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:36:00,2.07 GiB,1.75 GiB,2.45 GiB,1.77 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:37:00,2.39 GiB,2.11 GiB,1.95 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:38:00,2.08 GiB,2.21 GiB,1.99 GiB,1.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:39:00,1.79 GiB,2.32 GiB,2.06 GiB,1.89 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:40:00,1.94 GiB,1.96 GiB,2.40 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:41:00,2.38 GiB,2.08 GiB,2.44 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:42:00,2.03 GiB,2.48 GiB,1.97 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:43:00,2.54 GiB,1.72 GiB,1.97 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:44:00,2.27 GiB,2.24 GiB,2.40 GiB,2.51 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:45:00,1.79 GiB,2.29 GiB,2.35 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:46:00,2.26 GiB,1.77 GiB,1.77 GiB,2.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:47:00,1.91 GiB,2.16 GiB,2.06 GiB,1.84 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:48:00,2.19 GiB,2.22 GiB,2.04 GiB,1.76 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:49:00,2.56 GiB,2.20 GiB,1.96 GiB,2.42 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:50:00,2.42 GiB,1.99 GiB,2.47 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:51:00,2.52 GiB,2.22 GiB,1.83 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:52:00,2.05 GiB,1.73 GiB,2.04 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:53:00,2.38 GiB,1.75 GiB,1.96 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:54:00,2.02 GiB,1.92 GiB,2.07 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:55:00,2.30 GiB,2.24 GiB,2.32 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:56:00,2.52 GiB,2.30 GiB,2.30 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:57:00,2.01 GiB,2.31 GiB,2.21 GiB,2.04 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:58:00,2.45 GiB,2.52 GiB,2.36 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 10:59:00,1.94 GiB,2.00 GiB,1.75 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:00:00,2.23 GiB,2.01 GiB,2.52 GiB,2.14 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:01:00,2.07 GiB,2.29 GiB,1.89 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:02:00,2.06 GiB,2.29 GiB,1.78 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:03:00,2.48 GiB,2.02 GiB,2.21 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:04:00,2.04 GiB,2.06 GiB,2.22 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:05:00,2.35 GiB,2.10 GiB,2.20 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:06:00,1.96 GiB,2.44 GiB,2.46 GiB,2.38 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:07:00,2.29 GiB,2.47 GiB,2.39 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:08:00,2.55 GiB,1.88 GiB,2.47 GiB,2.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:09:00,2.56 GiB,2.02 GiB,2.55 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:10:00,2.09 GiB,2.24 GiB,1.96 GiB,2.41 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:11:00,2.41 GiB,2.42 GiB,2.03 GiB,2.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:12:00,1.95 GiB,1.96 GiB,2.28 GiB,2.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:13:00,2.35 GiB,2.16 GiB,2.40 GiB,2.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:14:00,2.31 GiB,2.29 GiB,2.42 GiB,2.47 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:15:00,2.57 GiB,2.34 GiB,2.37 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:16:00,2.30 GiB,2.02 GiB,2.00 GiB,1.88 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:17:00,1.95 GiB,2.42 GiB,2.31 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:18:00,2.21 GiB,1.82 GiB,2.43 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:19:00,2.31 GiB,1.91 GiB,2.41 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:20:00,2.50 GiB,2.03 GiB,2.44 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:21:00,1.97 GiB,2.48 GiB,2.04 GiB,2.26 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:22:00,2.30 GiB,2.51 GiB,1.99 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:23:00,2.04 GiB,2.35 GiB,2.53 GiB,2.54 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:24:00,2.58 GiB,2.53 GiB,1.84 GiB,2.50 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:25:00,2.11 GiB,2.16 GiB,2.18 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:26:00,2.47 GiB,2.24 GiB,2.18 GiB,1.91 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:27:00,2.03 GiB,2.27 GiB,2.16 GiB,1.81 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:28:00,2.48 GiB,2.04 GiB,1.82 GiB,2.12 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:29:00,2.24 GiB,2.38 GiB,2.05 GiB,2.23 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:30:00,1.89 GiB,2.09 GiB,2.45 GiB,2.46 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:31:00,2.49 GiB,1.87 GiB,2.16 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:32:00,2.61 GiB,2.00 GiB,2.23 GiB,1.98 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:33:00,2.29 GiB,2.55 GiB,1.90 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:34:00,2.60 GiB,1.82 GiB,1.88 GiB,2.21 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:35:00,2.06 GiB,1.97 GiB,1.93 GiB,2.19 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:36:00,2.34 GiB,1.98 GiB,1.88 GiB,2.09 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:37:00,2.05 GiB,2.05 GiB,1.85 GiB,2.02 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:38:00,2.05 GiB,2.03 GiB,2.56 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:39:00,2.03 GiB,2.43 GiB,2.07 GiB,2.15 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:40:00,2.39 GiB,1.80 GiB,2.11 GiB,2.13 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:41:00,2.62 GiB,2.57 GiB,1.99 GiB,1.97 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:42:00,2.37 GiB,2.35 GiB,2.47 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:43:00,1.97 GiB,2.56 GiB,1.85 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:44:00,2.49 GiB,2.28 GiB,2.30 GiB,2.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:45:00,2.08 GiB,2.38 GiB,2.33 GiB,2.57 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:46:00,2.39 GiB,2.44 GiB,2.27 GiB,2.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:47:00,2.07 GiB,2.10 GiB,1.85 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:48:00,2.34 GiB,2.11 GiB,2.57 GiB,2.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:49:00,1.96 GiB,2.13 GiB,2.54 GiB,2.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:50:00,2.19 GiB,2.18 GiB,2.49 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:51:00,2.48 GiB,2.45 GiB,1.92 GiB,2.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:52:00,2.11 GiB,2.59 GiB,1.95 GiB,2.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:53:00,2.47 GiB,1.82 GiB,1.89 GiB,2.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:54:00,1.98 GiB,1.95 GiB,1.84 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:55:00,2.30 GiB,2.37 GiB,2.19 GiB,2.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:56:00,2.09 GiB,2.48 GiB,2.19 GiB,2.48 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:57:00,2.53 GiB,2.21 GiB,1.85 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:58:00,2.13 GiB,2.52 GiB,2.07 GiB,2.06 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 11:59:00,2.61 GiB,2.17 GiB,2.44 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:00:00,2.21 GiB,2.31 GiB,2.57 GiB,2.30 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:01:00,2.30 GiB,2.13 GiB,2.30 GiB,2.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:02:00,2.38 GiB,2.15 GiB,2.25 GiB,2.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:03:00,2.63 GiB,2.63 GiB,1.86 GiB,2.05 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:04:00,2.12 GiB,1.91 GiB,2.61 GiB,1.93 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:05:00,2.55 GiB,2.49 GiB,2.32 GiB,2.27 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:06:00,2.06 GiB,2.62 GiB,2.34 GiB,2.20 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:07:00,2.50 GiB,2.30 GiB,1.89 GiB,2.45 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:08:00,2.68 GiB,2.39 GiB,1.89 GiB,2.35 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:09:00,2.19 GiB,2.52 GiB,1.91 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:10:00,2.39 GiB,2.53 GiB,2.65 GiB,2.18 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:11:00,1.94 GiB,2.09 GiB,2.18 GiB,2.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:12:00,2.32 GiB,2.21 GiB,2.23 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:13:00,2.63 GiB,2.36 GiB,2.22 GiB,2.29 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:14:00,2.30 GiB,2.64 GiB,2.41 GiB,2.40 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:15:00,2.70 GiB,2.01 GiB,2.49 GiB,2.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:16:00,2.29 GiB,2.20 GiB,2.60 GiB,2.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:17:00,2.55 GiB,2.60 GiB,2.13 GiB,2.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:18:00,2.25 GiB,2.00 GiB,2.22 GiB,2.64 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:19:00,2.33 GiB,2.28 GiB,2.45 GiB,1.96 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:20:00,2.32 GiB,2.51 GiB,2.58 GiB,2.00 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:21:00,2.72 GiB,2.59 GiB,2.61 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:22:00,2.39 GiB,2.33 GiB,2.28 GiB,2.28 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:23:00,2.62 GiB,2.36 GiB,2.23 GiB,2.17 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:24:00,2.25 GiB,2.48 GiB,2.24 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:25:00,2.74 GiB,2.59 GiB,2.22 GiB,2.01 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:26:00,2.47 GiB,2.37 GiB,2.70 GiB,2.37 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:27:00,2.24 GiB,2.25 GiB,2.51 GiB,1.99 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:28:00,2.50 GiB,2.26 GiB,2.44 GiB,2.69 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:29:00,2.04 GiB,2.26 GiB,2.35 GiB,2.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:30:00,2.42 GiB,2.26 GiB,2.28 GiB,2.44 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:31:00,2.44 GiB,2.29 GiB,2.19 GiB,2.33 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:32:00,2.45 GiB,2.65 GiB,2.51 GiB,2.60 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:33:00,2.61 GiB,2.61 GiB,2.36 GiB,2.43 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:34:00,2.26 GiB,2.69 GiB,2.39 GiB,2.34 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:35:00,2.61 GiB,2.39 GiB,2.00 GiB,2.66 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:36:00,2.12 GiB,2.47 GiB,1.98 GiB,2.53 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:37:00,2.25 GiB,2.64 GiB,2.06 GiB,2.49 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:38:00,2.52 GiB,2.17 GiB,2.34 GiB,1.95 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:39:00,2.12 GiB,2.28 GiB,2.36 GiB,2.67 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:40:00,2.53 GiB,2.38 GiB,2.39 GiB,2.62 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:41:00,2.30 GiB,2.07 GiB,2.01 GiB,2.11 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:42:00,2.32 GiB,2.18 GiB,2.02 GiB,2.03 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:43:00,2.16 GiB,2.66 GiB,2.46 GiB,2.36 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:44:00,2.66 GiB,2.44 GiB,2.20 GiB,2.70 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:45:00,2.15 GiB,2.38 GiB,2.06 GiB,2.56 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:46:00,2.60 GiB,2.54 GiB,2.14 GiB,2.55 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:47:00,2.08 GiB,2.53 GiB,2.02 GiB,2.39 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:48:00,2.75 GiB,2.55 GiB,1.94 GiB,2.25 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
2026-02-10 12:49:00,2.76 GiB,2.49 GiB,2.60 GiB,2.10 GiB,2.90 GiB,2.90 GiB,2.90 GiB,2.90 GiB
